report_date,SKU,Qty
2022-04-04,SET183-KR-DH-S,1
2022-04-04,JNE2199-KR-411-A-XL,4
2022-04-04,SET055-KR-NP-L,1
2022-04-04,JNE3579-KR-S,2
2022-04-04,SET098-KR-PP-M,9
2022-04-04,JNE3452-KR-S,1
2022-04-04,JNE3463-KR-L,2
2022-04-04,SET286-KR-NP-M,1
2022-04-04,JNE3782-KR-XL,1
2022-04-04,J0192-TP-XL,1
2022-04-04,NW015-TP-PJ-XXL,1
2022-04-04,JNE3879-DR-L,1
2022-04-04,JNE3670-TU-XS,4
2022-04-04,J0179-KR-S,1
2022-04-04,J0401-DR-M,2
2022-04-04,J0098-TP-XXXL,1
2022-04-04,SET374-KR-NP-M,4
2022-04-04,J0295-DR-XL,1
2022-04-04,JNE3690-TU-L,1
2022-04-04,JNE3735-KR-XL,4
2022-04-04,J0181-TP-L,2
2022-04-04,JNE3718-KR-M,1
2022-04-04,JNE3574-KR-L,2
2022-04-04,SET182-KR-DH-S,1
2022-04-04,SET288-KR-NP-M,1
2022-04-04,JNE3546-KR-L,5
2022-04-04,J0336-TP-XL,1
2022-04-04,J0335-DR-L,6
2022-04-04,J0140-SET-XXL,1
2022-04-04,SET328-KR-NP-XL,1
2022-04-04,JNE3707-DR-XXXL,1
2022-04-04,J0124-TP-XXL,1
2022-04-04,JNE2014-KR-178-XXXL,4
2022-04-04,SET183-KR-DH-L,2
2022-04-04,J0334-TP-M,4
2022-04-04,JNE3741-KR-S,1
2022-04-04,MEN5028-KR-L,1
2022-04-04,SET320-KR-NP-M,2
2022-04-04,J0280-SKD-XL,1
2022-04-04,J0243-DR-S,1
2022-04-04,SET327-KR-DPT-XXL,1
2022-04-04,J0415-DR-S,1
2022-04-04,JNE3758-KR-XL,1
2022-04-04,JNE3706-DR-XXL,2
2022-04-04,SET269-KR-NP-S,4
2022-04-04,JNE2171-KR-437-XL,3
2022-04-04,PJNE3405-KR-N-6XL,1
2022-04-04,MEN5021-KR-L,1
2022-04-04,J0153-DR-XL,1
2022-04-04,SET277-KR-NP-XXXL,2
2022-04-04,JNE3714-KR-XXL,1
2022-04-04,JNE3446-KR-S,2
2022-04-04,SET073-KR-SHA-XS,3
2022-04-04,J0285-SKD-XS,1
2022-04-04,SET358-KR-NP-S,1
2022-04-04,J0301-TP-L,1
2022-04-04,JNE3687-TU-M,1
2022-04-04,JNE3724-KR-XL,3
2022-04-04,SET349-KR-NP-XXL,5
2022-04-04,J0284-SKD-XXXL,1
2022-04-04,JNE3449-KR-XXL,1
2022-04-04,SET386-KR-NP-XXL,1
2022-04-04,SET340-KR-NP-XL,1
2022-04-04,J0348-SET-M,1
2022-04-04,JNE3729-KR-XS,1
2022-04-04,SET267-KR-NP-XL,2
2022-04-04,SET172-KR-PP-B-M,3
2022-04-04,J0369-SKD-M,1
2022-04-04,SET268-KR-NP-L,49
2022-04-04,JNE3628-KR-XL,1
2022-04-04,JNE3619-KR-S,1
2022-04-04,SET397-KR-NP  -M,2
2022-04-04,J0281-SKD-S,3
2022-04-04,SET273-KR-NP-XL,1
2022-04-04,J0129-SET-S,2
2022-04-04,JNE2009-KR-310-XXL,1
2022-04-04,JNE3567-KR-XXXL,1
2022-04-04,J0340-TP-L,1
2022-04-04,SET383-KR-NP-M,1
2022-04-04,J0132-KR-XXXL,4
2022-04-04,J0245-SKD-XXL,1
2022-04-04,J0004-SKD-M,1
2022-04-04,JNE3615-KR-XXXL,1
2022-04-04,SET272-KR-PP-XXL,1
2022-04-04,J0349-SET-L,3
2022-04-04,SET183-KR-DH-XXL,1
2022-04-04,JNE3636-KR-S,1
2022-04-04,J0103-SKD-S,1
2022-04-04,JNE3468-KR-XS,2
2022-04-04,SET287-KR-NP-L,1
2022-04-04,J0165-TP-XL,1
2022-04-04,JNE3691-TU-XL,1
2022-04-04,SET340-KR-NP-XXXL,1
2022-04-04,JNE3800-KR-XXL,2
2022-04-04,MEN5010-KR-M,3
2022-04-04,JNE3463-KR-XXXL,4
2022-04-04,SET383-KR-NP-XL,1
2022-04-04,JNE3797-KR-XXXL,7
2022-04-04,J0297-TP-XXL,1
2022-04-04,SET290-KR-DPT-XXL,1
2022-04-04,MEN5018-KR-XXL,1
2022-04-04,JNE3769-KR-XXXL,1
2022-04-04,JNE3800-KR-XL,2
2022-04-04,JNE2270-KR-487-A-M,3
2022-04-04,JNE3689-TU-S,1
2022-04-04,J0234-SKD-S,2
2022-04-04,J0248-KR-DPT-M,1
2022-04-04,SET233-KR-PP-XS,1
2022-04-04,JNE3461-KR-L,2
2022-04-04,JNE3766-KR-XXXL,1
2022-04-04,JNE3787-KR-S,1
2022-04-04,J0251-SKD-XS,0
2022-04-04,JNE3429-KR-L,1
2022-04-04,JNE3745-KR-S,1
2022-04-04,JNE3291-KR-L,10
2022-04-04,PJNE2014-KR-N-5XL,5
2022-04-04,J0095-SET-XXXL,5
2022-04-04,JNE3482-KR-S,2
2022-04-04,J0091-TP-XXL,2
2022-04-04,J0181-TP-XS,1
2022-04-04,JNE3445-KR-XXL,2
2022-04-04,SET179-KR-PP-XL,1
2022-04-04,SET287-KR-NP-XXL,1
2022-04-04,JNE3609-KR-M,1
2022-04-04,JNE3562-KR-M,1
2022-04-04,J0158-DR-L,1
2022-04-04,JNE3797-KR-XS,4
2022-04-04,SET251-KR-PP-M,2
2022-04-04,MEN5019-KR-XXL,1
2022-04-04,SET280-KR-PP-S,4
2022-04-04,J0142-KR-L,1
2022-04-04,JNE3797-KR-M,10
2022-04-04,JNE3801-KR-XXXL,3
2022-04-04,SET204-KR-DPT-XXXL,1
2022-04-04,NW013-ST-SR-XS,1
2022-04-04,JNE3532-KR-XXL,1
2022-04-04,SET132-KR-NP-XXL,1
2022-04-04,MEN5011-KR-XL,5
2022-04-04,SET306-KR-PP-XXXL,1
2022-04-04,JNE3607-KR-XXL,2
2022-04-04,MEN5023-KR-XXL,3
2022-04-04,SET413-KR-NP-M,1
2022-04-04,BL003-50BLACK-B,1
2022-04-04,JNE3743-TP-L,1
2022-04-04,J0158-DR-XXL,1
2022-04-04,MEN5024-KR-M,1
2022-04-04,J0352-KR-XL,2
2022-04-04,J0216-BL-S,1
2022-04-04,JNE3479-KR-XS,1
2022-04-04,JNE1951-KR-155-XXL,1
2022-04-04,J0334-TP-XXL,1
2022-04-04,J0183-TP-M,1
2022-04-04,NW037-TP-SR-XXL,1
2022-04-04,SET369-KR-NP-XS,2
2022-04-04,JNE3798-KR-L,1
2022-04-04,JNE3412-KR-M,2
2022-04-04,JNE3560-KR-S,1
2022-04-04,JNE3461-KR-XL,3
2022-04-04,BL111-L,2
2022-04-04,SET273-KR-NP-S,7
2022-04-04,J0381-SKD-S,1
2022-04-04,SET320-KR-NP-XXL,3
2022-04-04,JNE3531-KR-XXXL,1
2022-04-04,JNE3773-KR-L,1
2022-04-04,SET058-KR-NP-M,1
2022-04-04,J0231-SKD-L,1
2022-04-04,J0284-SKD-L,1
2022-04-04,SET179-KR-PP-XXL,1
2022-04-04,PJNE3399-KR-N-5XL,6
2022-04-04,J0219-BL-XXL,1
2022-04-04,J0157-DR-S,2
2022-04-04,SET194-KR-NP-M,3
2022-04-04,J0009-SKD-M,2
2022-04-04,J0008-SKD-XS,2
2022-04-04,J0298-DR-S,1
2022-04-04,JNE3396-KR-XXL,1
2022-04-04,J0243-DR-XL,1
2022-04-04,MEN5025-KR-S,3
2022-04-04,SET345-KR-NP-XXL,3
2022-04-04,JNE3405-KR-XS,2
2022-04-04,JNE09187-PINK-SR-JP7104RNV,1
2022-04-04,SET275-KR-NP-XL,1
2022-04-04,SET331-KR-NP-XXXL,7
2022-04-04,JNE3440-KR-N-M,10
2022-04-04,PJ0096-KR-N-5XL,4
2022-04-04,J0062-DR-XXL,1
2022-04-04,J0341-DR-XXXL,2
2022-04-04,J0003-SET-XS,2
2022-04-04,SET324-KR-NP-L,5
2022-04-04,J0112-TP-XXXL,1
2022-04-04,JNE3609-KR-XS,1
2022-04-04,J0005-DR-L,1
2022-04-04,JNE3718-KR-XL,2
2022-04-04,SET257-KR-PP-M,2
2022-04-04,SET291-KR-PP-M,6
2022-04-04,JNE3686-TU-XL,2
2022-04-04,JNE3376-KR-XXL,2
2022-04-04,JNE3399-KR-S,14
2022-04-04,PSET264-KR-NP-5XL,5
2022-04-04,J0006-SET-L,3
2022-04-04,JNE3721-KR-XXL,4
2022-04-04,MEN5028-KR-XXXL,2
2022-04-04,J0167-KR-XXL,1
2022-04-04,J0328-KR-XL,2
2022-04-04,SET374-KR-NP-XXL,3
2022-04-04,SAR109,1
2022-04-04,SET393-KR-NP-XXL,6
2022-04-04,J0344-TP-XXL,8
2022-04-04,SET183-KR-DH-XXXL,4
2022-04-04,SET305-KR-DPT-XXL,1
2022-04-04,JNE3813-KR-XS,1
2022-04-04,J0349-SET-XXXL,1
2022-04-04,SET393-KR-NP-M,3
2022-04-04,SET062-KR-SP-XS,1
2022-04-04,J0233-SKD-XXXL,1
2022-04-04,NW039-TP-SR-S,1
2022-04-04,NW029-ST-SR-M,1
2022-04-04,J0098-TP-L,1
2022-04-04,JNE3785-KR-XS,2
2022-04-04,SET131-KR-NP-A-XXL,2
2022-04-04,J0119-TP-XXXL,3
2022-04-04,JNE3773-KR-XXL,1
2022-04-04,SET350-KR-NP-XL,1
2022-04-04,JNE3396-KR-XS,2
2022-04-04,JNE3800-KR-S,3
2022-04-04,JNE3463-KR-S,2
2022-04-04,JNE3422-KR-XL,2
2022-04-04,NW037-TP-SR-M,1
2022-04-04,MEN5030-KR-XXXL,1
2022-04-04,SET343-KR-NP-L,1
2022-04-04,SET285-KR-SHA-S,2
2022-04-04,J0281-SKD-L,1
2022-04-04,JNE3813-KR-L,1
2022-04-04,SET014-KR-PP-XL,1
2022-04-04,J0189-TP-L,2
2022-04-04,MEN5025-KR-XXXL,1
2022-04-04,SET128-KR-DH-L,1
2022-04-04,J0133-KR-XXXL,1
2022-04-04,JNE3515-KR-XXL,1
2022-04-04,JNE3652-TP-N-M,3
2022-04-04,J0179-KR-XXXL,1
2022-04-04,SET375-KR-NP-XXL,1
2022-04-04,JNE3605-KR-XL,1
2022-04-04,J0143-SET-A-L,1
2022-04-04,J0215-BL-L,1
2022-04-04,JNE3806-KR-XL,1
2022-04-04,SET319-KR-NP-XS,1
2022-04-04,JNE3504-KR-XXL,1
2022-04-04,SET328-KR-NP-S,1
2022-04-04,SET374-KR-NP-L,5
2022-04-04,JNE3784-KR-XL,3
2022-04-04,SET355-KR-PP-L,1
2022-04-04,MEN5027-KR-L,2
2022-04-04,SAR049,1
2022-04-04,SET185-KR-NP-XXL,1
2022-04-04,SET171-KR-NP-XXL,1
2022-04-04,JNE3799-KR-XS,1
2022-04-04,SET252-KR-PP-L,1
2022-04-04,JNE3065-KR-L,1
2022-04-04,J0337-TP-XS,1
2022-04-04,SET097-KR-PP-XXL,1
2022-04-04,J0008-SKD-S,7
2022-04-04,J0127-SKD-XS,4
2022-04-04,SAR062,1
2022-04-04,J0341-DR-L,4
2022-04-04,SET144-KR-NP-XL,3
2022-04-04,J0111-TP-XS,1
2022-04-04,SET392-KR-NP-L,1
2022-04-04,SET287-KR-NP-XS,1
2022-04-04,JNE3640-TP-N-S,3
2022-04-04,SET396-KR-PP-XL,1
2022-04-04,J0012-SKD-M,1
2022-04-04,JNE3420-KR-L,1
2022-04-04,SET223-KR-NP-XXXL,2
2022-04-04,JNE2270-KR-487-A-XL,4
2022-04-04,JNE3838-KR-XXL,1
2022-04-04,SET393-KR-NP-XL,1
2022-04-04,JNE3778-KR-M,1
2022-04-04,SET376-KR-NP-S,1
2022-04-04,J0095-SET-S,1
2022-04-04,SET186-KR-DH-XXXL,1
2022-04-04,J0176-TP-L,1
2022-04-04,J0003-SET-S,5
2022-04-04,JNE3613-KR-M,1
2022-04-04,JNE3654-TP-L,1
2022-04-04,PJNE2171-KR-N-6XL,1
2022-04-04,JNE3403-KR-L,1
2022-04-04,MEN5026-KR-L,1
2022-04-04,SET380-KR-NP-XXL,2
2022-04-04,SET218-KR-NP-XXXL,1
2022-04-04,SET355-KR-PP-XL,1
2022-04-04,JNE3781-KR-XL,8
2022-04-04,JNE3437-KR-M,1
2022-04-04,SET293-KR-NP-S,2
2022-04-04,SET224-KR-NP-XL,2
2022-04-04,SET264-KR-NP-L,4
2022-04-04,SET290-KR-DPT-M,3
2022-04-04,JNE3714-KR-M,1
2022-04-04,SET239-KR-NP-L,1
2022-04-04,NW020-ST-SR-XS,2
2022-04-04,SET110-KR-PP-M,9
2022-04-04,NW037-TP-SR-L,2
2022-04-04,J0236-SKD-XXXL,7
2022-04-04,JNE3787-KR-L,1
2022-04-04,SET227-KR-PP-A-S,1
2022-04-04,JNE3799-KR-M,3
2022-04-04,SET385-KR-NP-XXL,1
2022-04-04,JNE3366-KR-1053-L,1
2022-04-04,JNE3798-KR-A-XXL,1
2022-04-04,J0297-TP-L,4
2022-04-04,J0334-TP-XXXL,1
2022-04-04,JNE3618-KR-S,1
2022-04-04,SET405-KR-NP-L,2
2022-04-04,JNE3792-KR-XXXL,1
2022-04-04,SET329-KR-NP-XXXL,2
2022-04-04,J0306-DR-XS,1
2022-04-04,SET350-KR-NP-XS,1
2022-04-04,J0335-DR-M,1
2022-04-04,JNE3798-KR-XL,5
2022-04-04,SET278-KR-NP-S,2
2022-04-04,JNE3399-KR-L,9
2022-04-04,J0003-SET-XXL,6
2022-04-04,J0080-TP-XS,1
2022-04-04,JNE3412-KR-L,1
2022-04-04,SET351-KR-NP-XXXL,1
2022-04-04,JNE3690-TU-XXXL,1
2022-04-04,MEN5026-KR-XXXL,1
2022-04-04,JNE3481-KR-XL,1
2022-04-04,SET193-KR-NP-A-S,1
2022-04-04,JNE3652-TP-N-S,1
2022-04-04,JNE3802-KR-XS,3
2022-04-04,J0117-TP-S,2
2022-04-04,J0351-SET-L,3
2022-04-04,J0108-SKD-XXL,1
2022-04-04,JNE3785-KR-XXXL,1
2022-04-04,SET198-KR-NP-A-XXXL,1
2022-04-04,J0236-SKD-XXL,1
2022-04-04,JNE3531-KR-XXL,2
2022-04-04,SET264-KR-NP-XL,9
2022-04-04,JNE3690-TU-M,3
2022-04-04,SET389-KR-NP-XXXL,1
2022-04-04,SET245-KR-NP-XXL,1
2022-04-04,SET384-KR-NP-XL,1
2022-04-04,MEN5013-KR-XXXL,1
2022-04-04,NW020-ST-SR-S,1
2022-04-04,JNE3428-KR-XL,1
2022-04-04,JNE3634-KR-S,1
2022-04-04,SET344-KR-NP-XXXL,3
2022-04-04,SET295-KR-NP-XS,3
2022-04-04,NW039-TP-SR-XL,2
2022-04-04,SET251-KR-PP-S,1
2022-04-04,JNE3794-KR-L,6
2022-04-04,JNE3686-TU-XXL,2
2022-04-04,JNE3463-KR-M,3
2022-04-04,JNE3465-KR-S,1
2022-04-04,J0097-KR-XL,3
2022-04-04,J0305-DR-L,1
2022-04-04,J0155-KR-L,2
2022-04-04,JNE3785-KR-XXL,1
2022-04-04,J0283-SET-XL,1
2022-04-04,BL111-M,1
2022-04-04,MEN5009-KR-L,6
2022-04-04,JNE3311-KR-L,2
2022-04-04,JNE2014-KR-178-L,3
2022-04-04,JNE3543-KR-XXXL,2
2022-04-04,JNE3856-KR-XXXL,2
2022-04-04,JNE3510-KR-XXXL,1
2022-04-04,J0008-SKD-XXL,2
2022-04-04,PJNE3363-KR-N-5XL,1
2022-04-04,JNE3614-KR-XL,2
2022-04-04,J0117-TP-XXXL,1
2022-04-04,SET245-KR-NP-L,1
2022-04-04,JNE3472-KR-XXXL,1
2022-04-04,J0199-SET-XS,1
2022-04-04,SET171-KR-NP-XXXL,1
2022-04-04,MEN5029-KR-XL,1
2022-04-04,JNE3684-TU-XL,2
2022-04-04,JNE3716-KR-XXXL,1
2022-04-04,JNE2170-KR-436-S,1
2022-04-04,JNE3752-KR-L,1
2022-04-04,J0213-TP-XXXL,1
2022-04-04,JNE3574-KR-XL,2
2022-04-04,J0155-KR-S,1
2022-04-04,J0355-KR-M,2
2022-04-04,SET385-KR-NP-XL,1
2022-04-04,SET158-KR-PP-XXL,1
2022-04-04,J0154-DR-XXL,4
2022-04-04,J0306-DR-XXXL,1
2022-04-04,JNE3465-KR-M,11
2022-04-04,SET252-KR-PP-S,2
2022-04-04,JNE3373-KR-S,3
2022-04-04,SET389-KR-NP-XXL,2
2022-04-04,MEN5015-KR-L,1
2022-04-04,J0041-SET-XL,1
2022-04-04,JNE2291-KR-602-M,1
2022-04-04,NW001-TP-PJ-XXXL,1
2022-04-04,SET295-KR-NP-XXL,2
2022-04-04,JNE3740-KR-L,1
2022-04-04,SET293-KR-NP-M,5
2022-04-04,PJNE3405-KR-N-4XL,1
2022-04-04,JNE3422-KR-L,1
2022-04-04,JNE3554-KR-L,1
2022-04-04,JNE2086-KR-389-XXXL,1
2022-04-04,J0398-DR-XXL,1
2022-04-04,J0248-KR-DPT-XXXL,1
2022-04-04,JNE3568-KR-M,1
2022-04-04,JNE3484-KR-S,1
2022-04-04,JNE3690-TU-XXL,3
2022-04-04,SET388-KR-NP-XXL,2
2022-04-04,SET257-KR-PP-XS,3
2022-04-04,JNE3564-KR-S,1
2022-04-04,J0009-SKD-XL,1
2022-04-04,BL035-161GOLD,4
2022-04-04,MEN5003-KR-S,1
2022-04-04,J0009-SKD-XS,1
2022-04-04,JNE3704-KR-XS,1
2022-04-04,SET209-KR-PP-XXXL,2
2022-04-04,J0401-DR-XXL,1
2022-04-04,J0012-SKD-L,1
2022-04-04,JNE1233-BLUE-KR-031-XXL,1
2022-04-04,JNE3787-KR-XXXL,1
2022-04-04,JNE3714-KR-L,1
2022-04-04,SET325-KR-NP-S,1
2022-04-04,MEN5025-KR-L,7
2022-04-04,J0337-TP-XXL,2
2022-04-04,JNE3500-KR-XXL,2
2022-04-04,SET130-KR-NP-XL,1
2022-04-04,PJNE3404-KR-N-6XL,1
2022-04-04,MEN5011-KR-S,1
2022-04-04,JNE3543-KR-M,1
2022-04-04,J0351-SET-XL,1
2022-04-04,J0350-SET-L,1
2022-04-04,JNE3643-TP-N-L,2
2022-04-04,JNE3528-KR-L,1
2022-04-04,JNE3563-KR-S,1
2022-04-04,JNE3838-KR-XXXL,2
2022-04-04,SET360-KR-NP-XXL,2
2022-04-04,J0395-DR-M,1
2022-04-04,SET224-KR-NP-XS,1
2022-04-04,JNE3838-KR-S,1
2022-04-04,J0300-TP-XXL,1
2022-04-04,J0236-SKD-XS,2
2022-04-04,J0164-DR-XL,2
2022-04-04,SET342-KR-NP-N-XS,2
2022-04-04,J0376-SKD-S,1
2022-04-04,SET321-KR-DPT-XS,2
2022-04-04,JNE3801-KR-M,1
2022-04-04,SET138-KR-PP-L,2
2022-04-04,SET179-KR-PP-L,2
2022-04-04,J0215-BL-XL,1
2022-04-04,SET110-KR-PP-XL,7
2022-04-04,MEN5009-KR-XL,2
2022-04-04,J0297-TP-S,2
2022-04-04,SET319-KR-NP-XXXL,2
2022-04-04,JNE3714-KR-XS,1
2022-04-04,JNE3612-KR-L,1
2022-04-04,J0349-SET-XS,7
2022-04-04,J0205-TP-S,1
2022-04-04,JNE3620-KR-XXXL,1
2022-04-04,SET326-KR-PP-M,1
2022-04-04,JNE3412-KR-XL,1
2022-04-04,J0097-KR-S,4
2022-04-04,JNE3567-KR-L,5
2022-04-04,SET229-KR-PP-XS,1
2022-04-04,JNE3563-KR-XXL,1
2022-04-04,J0094-KR-L,1
2022-04-04,JNE2305-KR-533-L,1
2022-04-04,JNE3741-KR-M,1
2022-04-04,MEN5020-KR-S,1
2022-04-04,PJNE3404-KR-N-5XL,1
2022-04-04,JNE3675-TU-XXXL,2
2022-04-04,JNE3461-KR-XXL,1
2022-04-04,SET307-KR-DPT-XL,1
2022-04-04,JNE3675-TU-XS,1
2022-04-04,SET257-KR-PP-XL,1
2022-04-04,NW008-ST-CP-XXXL,1
2022-04-04,J0230-SKD-XS,21
2022-04-04,SET390-KR-NP-XXXL,1
2022-04-04,SET270-KR-PP-XL,1
2022-04-04,J0281-SKD-XXL,1
2022-04-04,JNE2270-KR-487-A-L,1
2022-04-04,SET043-KR-NP-XL,1
2022-04-04,MEN5005-KR-XXXL,3
2022-04-04,JNE3405-KR-XXL,7
2022-04-04,J0023-TP-S,2
2022-04-04,SET365-KR-NP-L,1
2022-04-04,SET326-KR-PP-XL,1
2022-04-04,J0308-DR-XXL,1
2022-04-04,JNE3068-KR-A-L,4
2022-04-04,SET351-KR-NP-XL,2
2022-04-04,JNE3579-KR-XL,1
2022-04-04,J0176-TP-M,1
2022-04-04,J0164-DR-L,1
2022-04-04,JNE3405-KR-S,13
2022-04-04,SET363-KR-NP-XS,1
2022-04-04,JNE3474-KR-E-XL,1
2022-04-04,JNE3802-KR-S,4
2022-04-04,SET249-KR-NP-XXXL,1
2022-04-04,JNE3446-KR-XS,1
2022-04-04,PJNE3291-KR-5XL,4
2022-04-04,SET385-KR-NP-XXXL,2
2022-04-04,J0179-KR-XS,1
2022-04-04,JNE3423-KR-S,5
2022-04-04,JNE3437-KR-XS,1
2022-04-04,SET291-KR-PP-XL,2
2022-04-04,SET333-KR-DPT-XS,1
2022-04-04,JNE3724-KR-L,1
2022-04-04,NW022-TP-PJ-L,1
2022-04-04,SET044-KR-NP-M,8
2022-04-04,SET405-KR-NP-M,4
2022-04-04,MEN5016-KR-S,1
2022-04-04,JNE3680-TU-M,2
2022-04-04,J0077-SKD-M,1
2022-04-04,MEN5012-KR-XL,1
2022-04-04,NW034-TP-PJ-L,1
2022-04-04,JNE2291-KR-602-XL,1
2022-04-04,JNE3697-KR-XXL,1
2022-04-04,PJNE3405-KR-N-5XL,1
2022-04-04,MEN5008-KR-M,1
2022-04-04,SET290-KR-DPT-L,3
2022-04-04,SET339-KR-NP-XXXL,2
2022-04-04,SET344-KR-NP-XL,2
2022-04-04,SET269-KR-NP-XXXL,3
2022-04-04,SET398-KR-PP-S,1
2022-04-04,MEN5003-KR-XL,2
2022-04-04,J0005-DR-S,2
2022-04-04,NW003-TP-PJ-XXL,2
2022-04-04,JNE3624-KR-XL,1
2022-04-04,JNE3068-KR-A-M,1
2022-04-04,J0414-DR-XXL,1
2022-04-04,SET303-KR-NP-L,1
2022-04-04,SET327-KR-DPT-S,4
2022-04-04,J0295-DR-L,1
2022-04-04,JNE3674-TU-XS,1
2022-04-04,JNE3530-KR-XXL,1
2022-04-04,JNE3447-KR-M,1
2022-04-04,JNE3722-KR-XL,1
2022-04-04,SET375-KR-NP-M,1
2022-04-04,JNE3468-KR-XL,5
2022-04-04,JNE3405-KR-XXXL,22
2022-04-04,SET349-KR-NP-L,9
2022-04-04,SET184-KR-PP-M,4
2022-04-04,JNE3802-KR-XXL,2
2022-04-04,SET290-KR-DPT-XL,1
2022-04-04,JNE3641-TP-N-XS,1
2022-04-04,JNE3768-KR-XXL,1
2022-04-04,MEN5032-KR-L,1
2022-04-04,J0243-DR-XXXL,1
2022-04-04,JNE3804-KR-S,1
2022-04-04,J0145-SET-XS,1
2022-04-04,JNE3802-KR-L,10
2022-04-04,JNE3778-KR-XXXL,2
2022-04-04,JNE3636-KR-L,1
2022-04-04,J0351-SET-S,1
2022-04-04,JNE3662-TP-S,1
2022-04-04,JNE3741-KR-XL,1
2022-04-04,SET383-KR-NP-L,1
2022-04-04,J0005-DR-XL,2
2022-04-04,SET291-KR-PP-XXL,4
2022-04-04,JNE3440-KR-N-XL,2
2022-04-04,J0112-TP-M,1
2022-04-04,JNE3757-KR-XXXL,1
2022-04-04,SET369-KR-NP-S,2
2022-04-04,JNE3795-KR-XL,1
2022-04-04,JNE3291-KR-S,3
2022-04-04,J0013-SKD-L,1
2022-04-04,J0104-KR-S,2
2022-04-04,SET375-KR-NP-XXXL,2
2022-04-04,J0335-DR-XL,4
2022-04-04,JNE3574-KR-XS,1
2022-04-04,J0132-KR-XS,1
2022-04-04,JNE3539-KR-S,1
2022-04-04,SET038-KR-PP-XS,1
2022-04-04,JNE3515-KR-L,1
2022-04-04,SET098-KR-PP-XL,2
2022-04-04,SET280-KR-PP-M,1
2022-04-04,JNE3833-KR-L,1
2022-04-04,J0161-DR-L,1
2022-04-04,SET236-KR-PP-XS,1
2022-04-04,SET366-KR-NP-XS,4
2022-04-04,JNE3563-KR-L,2
2022-04-04,JNE2205-KR-467-A-S,2
2022-04-04,J0340-TP-XL,1
2022-04-04,JNE3869-DR-S,1
2022-04-04,J0112-TP-L,1
2022-04-04,J0134-SET-XXXL,2
2022-04-04,JNE3547-KR-XXL,1
2022-04-04,J0376-SKD-XXXL,1
2022-04-04,SET264-KR-NP-XXL,4
2022-04-04,SET331-KR-NP-XXL,5
2022-04-04,JNE3714-KR-S,1
2022-04-04,SET304-KR-DPT-XL,2
2022-04-04,BTM029-NP-S,1
2022-04-04,J0277-SKD-XXL,1
2022-04-04,J0233-SKD-M,1
2022-04-04,J0044-TP-S,1
2022-04-04,JNE3794-KR-XXL,9
2022-04-04,SET265-KR-NP-XXL,2
2022-04-04,JNE3781-KR-XXXL,2
2022-04-04,NW031-TP-PJ-M,1
2022-04-04,JNE3756-KR-L,1
2022-04-04,JNE3488-KR-S,1
2022-04-04,JNE3528-KR-XXXL,1
2022-04-04,JNE3794-KR-XL,7
2022-04-04,SET349-KR-NP-XS,2
2022-04-04,J0119-TP-L,2
2022-04-04,J0340-TP-XS,1
2022-04-04,JNE3465-KR-XS,2
2022-04-04,MEN5032-KR-XXXL,1
2022-04-04,PJNE3607-KR-5XL,1
2022-04-04,JNE3396-KR-M,3
2022-04-04,NW039-TP-SR-M,1
2022-04-04,J0161-DR-M,2
2022-04-04,PJNE2014-KR-N-6XL,3
2022-04-04,JNE3707-DR-L,1
2022-04-04,SET053-KR-NP-XXXL,1
2022-04-04,SET144-KR-NP-XXL,1
2022-04-04,SET182-KR-DH-XL,1
2022-04-04,JNE3528-KR-XXL,2
2022-04-04,JNE3860-DR-XXXL,1
2022-04-04,J0118-TP-XXXL,7
2022-04-04,SET398-KR-PP-L,5
2022-04-04,J0346-SET-XXXL,2
2022-04-04,PJNE3364-KR-6XL,3
2022-04-04,JNE3620-KR-XS,1
2022-04-04,SET209-KR-PP-M,2
2022-04-04,JNE3484-KR-L,1
2022-04-04,JNE3504-KR-L,2
2022-04-04,JNE3684-TU-XXXL,1
2022-04-04,J0117-TP-XXL,1
2022-04-04,SET347-KR-NP-XXL,4
2022-04-04,SET239-KR-NP-M,1
2022-04-04,J0216-BL-M,1
2022-04-04,J0006-SET-XL,2
2022-04-04,PJNE3399-KR-N-4XL,4
2022-04-04,JNE3816-KR-XL,1
2022-04-04,JNE3633-KR-XS,1
2022-04-04,JNE3817-KR-XL,1
2022-04-04,J0003-SET-L,7
2022-04-04,SET339-KR-NP-S,1
2022-04-04,SET360-KR-NP-L,2
2022-04-04,SET280-KR-PP-XXL,4
2022-04-04,MEN5007-KR-L,1
2022-04-04,JNE3311-KR-XXL,2
2022-04-04,SET331-KR-NP-M,3
2022-04-04,JNE3718-KR-XXL,1
2022-04-04,JNE3396-KR-XXXL,3
2022-04-04,J0077-SKD-XXXL,1
2022-04-04,SET098-KR-PP-S,2
2022-04-04,JNE3396-KR-L,2
2022-04-04,JNE3449-KR-S,3
2022-04-04,SET184-KR-PP-XXL,1
2022-04-04,J0290-CD-XXL,1
2022-04-04,SET388-KR-NP-XXXL,1
2022-04-04,SET400-KR-NP-L,1
2022-04-04,J0008-SKD-XXXL,1
2022-04-04,JNE3439-KR-XL,2
2022-04-04,PJNE3368-KR-5XL,3
2022-04-04,J0379-SKD-L,1
2022-04-04,SET305-KR-DPT-XXXL,1
2022-04-04,JNE3562-KR-L,1
2022-04-04,SET393-KR-NP-L,2
2022-04-04,SET339-KR-NP-XS,1
